Ind_ID,CHILDREN,Annual_income,EDUCATION,Housing_type,Age,Employment_Year,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,GENDER_M,Marital_status_Married,Marital_status_Separated,Marital_status_Single / not married,Marital_status_Widow,Car_Owner_Y,Propert_Owner_Y,Type_Income_Pensioner,Type_Income_State servant,Type_Income_Working
5053646,0,360000,3,5,56,5.0,1,0,1,0,8.0,2,0,1,1,0,0,0,0,0,0,0,0
5035546,0,126000,1,5,67,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5118472,0,180000,1,5,27,5.0,1,0,1,0,10.0,2,0,1,1,0,0,0,0,0,0,0,1
5111178,2,54000,3,5,31,12.0,1,1,0,0,9.0,4,0,0,1,0,0,0,0,1,0,0,1
5065808,1,76500,3,5,44,2.0,1,1,1,0,5.0,3,0,0,1,0,0,0,0,0,0,0,1
5091771,0,247500,1,5,48,6.0,1,0,0,0,4.0,2,0,1,1,0,0,0,0,1,0,0,1
5010010,1,112500,2,5,30,10.0,1,0,1,0,18.0,3,0,0,0,0,0,0,0,1,0,1,0
5148573,0,81000,1,5,57,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5096729,0,135000,1,5,30,6.0,1,1,0,0,4.0,2,0,1,1,0,0,0,1,0,0,0,0
5092021,0,135000,1,5,36,2.0,1,1,1,0,2.0,2,0,0,1,0,0,0,0,1,0,0,1
5046083,0,99000,1,5,58,6.0,1,0,0,0,1.0,2,0,0,1,0,0,0,1,1,0,0,1
5096085,0,67500,1,2,50,31.0,1,0,0,0,3.0,2,0,0,1,0,0,0,0,0,0,0,1
5092147,0,144000,1,5,28,1.0,1,1,0,0,1.0,1,0,1,0,0,1,0,1,1,0,0,1
5142953,1,202500,1,5,23,2.0,1,1,1,0,4.0,2,0,1,0,1,0,0,0,0,0,0,1
5061135,2,58500,3,5,39,16.0,1,0,0,0,2.0,4,0,0,1,0,0,0,0,1,0,0,1
5010172,0,135000,1,5,58,1.0,1,0,0,0,4.0,2,0,0,1,0,0,0,0,1,0,0,0
5068523,0,135000,1,5,34,1.0,1,0,0,1,4.0,1,0,0,0,0,1,0,0,1,0,0,1
5087756,0,180000,1,5,42,7.0,1,0,0,0,5.0,2,0,0,1,0,0,0,0,0,0,0,1
5132845,0,112500,1,5,48,10.0,1,0,0,1,15.0,2,0,0,1,0,0,0,0,1,0,1,0
5116046,0,144000,1,5,37,6.0,1,0,0,0,2.0,2,0,0,1,0,0,0,1,1,0,0,1
5091983,0,112500,3,5,59,2.0,1,1,0,1,8.0,2,0,1,1,0,0,0,0,1,0,0,0
5062106,0,135000,1,5,52,10.0,1,0,0,0,8.0,2,0,1,1,0,0,0,1,1,0,0,0
5052806,0,81000,1,5,53,7.0,1,0,1,0,1.0,1,0,0,0,0,1,0,0,1,0,0,1
5095952,2,193500,3,0,41,21.0,1,1,1,0,1.0,4,0,0,1,0,0,0,0,0,0,0,1
5022458,1,144000,1,5,24,3.0,1,0,0,1,10.0,3,0,1,1,0,0,0,1,1,0,0,1
5149647,0,292500,1,5,62,38.0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,0,0
5114438,1,157500,1,5,47,3.0,1,1,1,0,5.0,3,0,0,1,0,0,0,0,1,0,0,1
5112737,0,315000,3,5,50,8.0,1,0,0,0,10.0,2,0,1,1,0,0,0,1,1,0,0,1
5024038,0,135000,1,5,42,2.0,1,0,0,0,5.0,2,0,0,1,0,0,0,0,0,0,0,1
5139846,0,202500,1,1,29,7.0,1,0,0,0,1.0,2,0,1,1,0,0,0,1,1,0,0,0
5140019,1,180000,1,5,31,4.0,1,0,0,0,16.0,2,0,0,0,0,1,0,1,1,0,0,0
5104868,0,112500,3,5,33,11.0,1,0,0,0,6.0,2,0,0,1,0,0,0,0,1,0,0,1
5062525,1,112500,3,5,37,6.0,1,0,1,0,5.0,3,0,0,1,0,0,0,0,1,0,0,1
5118118,1,270000,1,5,37,15.0,1,1,1,0,10.0,3,0,1,1,0,0,0,0,0,0,0,0
5044669,0,76500,1,5,46,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5054384,0,292500,3,5,38,10.0,1,1,1,0,4.0,1,0,1,0,0,1,0,1,0,0,0,0
5085768,1,405000,3,5,32,13.0,1,0,0,0,8.0,3,0,1,1,0,0,0,1,1,0,1,0
5097105,0,193500,1,5,58,31.0,1,0,1,0,1.0,2,0,0,1,0,0,0,0,1,0,0,1
5023706,0,180000,1,5,49,15.0,1,0,1,0,4.0,2,0,0,1,0,0,0,0,1,0,0,1
5046183,2,115200,1,5,41,2.0,1,0,0,0,4.0,4,0,0,1,0,0,0,0,1,0,0,0
5142930,0,56250,1,5,58,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,1,0,1,0,0
5145920,1,180000,3,5,41,4.0,1,0,0,1,1.0,3,0,1,1,0,0,0,1,1,0,0,0
5069028,0,157500,1,5,45,4.0,1,0,0,1,5.0,2,0,0,1,0,0,0,0,1,0,0,0
5010498,1,202500,1,5,28,1.0,1,1,0,0,1.0,3,0,1,1,0,0,0,1,1,0,0,1
5091564,1,135000,1,5,41,5.0,1,0,1,0,5.0,3,0,0,1,0,0,0,1,1,0,0,1
5149887,0,202500,1,5,44,16.0,1,0,0,0,8.0,2,0,0,1,0,0,0,0,1,0,0,0
5052952,0,157500,1,5,67,38.0,1,0,1,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5116801,1,225000,1,5,45,5.0,1,0,0,0,10.0,3,0,1,1,0,0,0,0,1,0,0,1
5089556,0,214500,2,5,31,8.0,1,1,0,0,8.0,1,0,0,0,0,1,0,1,0,0,0,1
5091639,0,202500,1,5,50,8.0,1,0,0,0,1.0,1,0,1,0,0,1,0,1,1,0,0,1
5116817,0,85500,1,3,45,24.0,1,1,1,0,2.0,1,0,1,0,1,0,0,0,1,0,1,0
5036936,0,157500,1,5,61,38.0,1,0,0,0,0.0,1,0,0,0,1,0,0,0,1,1,0,0
5022930,0,270000,3,5,25,1.0,1,0,0,1,4.0,2,0,0,1,0,0,0,0,1,0,0,1
5148732,1,157500,1,2,37,2.0,1,0,0,0,5.0,2,0,0,0,1,0,0,0,1,0,0,1
5023877,0,360000,3,5,63,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5061139,0,90000,1,5,59,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,1,1,1,0,0
5010435,0,90000,1,5,59,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5090310,0,135000,1,5,67,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,1,1,1,0,0
5026539,0,112500,1,5,43,4.0,1,0,1,0,7.0,1,0,0,0,0,1,0,0,1,0,0,1
5048478,0,225000,1,5,25,1.0,1,0,0,0,2.0,1,0,1,0,0,1,0,1,0,0,0,1
5052762,0,225000,3,5,32,3.0,1,0,0,1,1.0,1,0,1,0,0,1,0,1,1,0,0,0
5067767,0,202500,1,5,64,15.0,1,0,0,0,15.0,1,0,0,0,0,1,0,0,1,0,1,0
5056179,0,202500,3,5,26,1.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,1,0,0,0
5045537,2,225000,3,0,30,4.0,1,0,0,0,7.0,4,0,1,1,0,0,0,1,0,0,1,0
5053980,0,108000,1,0,34,9.0,1,1,0,0,1.0,2,0,0,1,0,0,0,1,0,0,0,1
5092349,0,225000,1,5,53,6.0,1,0,0,0,5.0,1,0,0,0,0,0,1,0,1,0,0,1
5090383,0,180000,1,5,42,3.0,1,0,1,0,4.0,2,0,0,1,0,0,0,1,1,0,0,0
5088687,1,135000,1,5,51,4.0,1,1,1,0,4.0,3,0,1,1,0,0,0,0,1,0,0,1
5105466,0,112500,1,5,58,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5089117,0,90000,3,5,44,15.0,1,1,1,0,2.0,1,0,0,0,0,1,0,1,0,0,0,1
5117497,0,90000,1,5,45,2.0,1,1,0,0,11.0,2,0,1,0,0,0,0,0,1,0,0,0
5112599,0,103500,1,5,62,35.0,1,1,1,0,8.0,2,0,0,1,0,0,0,0,1,0,0,1
5126121,0,72000,1,5,42,1.0,1,1,1,0,15.0,2,0,0,1,0,0,0,1,0,0,0,1
5125710,0,135000,0,5,45,2.0,1,0,1,0,7.0,2,0,0,1,0,0,0,1,1,0,0,1
5148972,0,495000,1,1,39,15.0,1,0,0,0,3.0,1,0,1,0,0,1,0,1,1,0,0,1
5117233,0,135000,1,5,38,20.0,1,0,0,0,4.0,2,0,1,1,0,0,0,0,1,0,0,1
5142733,1,360000,3,5,30,1.0,1,1,1,0,8.0,3,0,1,1,0,0,0,0,0,0,0,1
5089736,0,135000,1,5,52,19.0,1,1,1,0,9.0,2,0,0,1,0,0,0,1,0,0,0,1
5021214,1,225000,3,5,35,6.0,1,0,1,0,2.0,3,0,1,1,0,0,0,1,1,0,1,0
5044809,0,135000,3,5,25,3.0,1,0,0,0,8.0,1,0,0,0,0,1,0,0,1,0,0,1
5037088,0,81000,1,5,59,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5068712,0,90000,1,5,37,15.0,1,0,0,0,4.0,2,0,0,1,0,0,0,1,1,0,0,1
5142153,0,450000,1,5,44,10.0,1,0,0,0,7.0,1,0,1,0,0,1,0,1,1,0,0,1
5146045,0,360000,1,5,51,7.0,1,0,0,0,6.0,1,0,0,0,0,1,0,0,1,0,0,0
5142529,0,225000,3,5,25,0.0,1,0,0,0,1.0,2,0,1,1,0,0,0,0,1,0,1,0
5091630,0,202500,1,5,53,17.0,1,0,0,0,7.0,2,0,0,1,0,0,0,0,1,0,0,1
5023089,0,202500,1,5,46,11.0,1,0,0,0,4.0,1,0,0,0,1,0,0,0,0,0,0,1
5142698,0,95850,1,5,52,18.0,1,1,0,0,4.0,2,0,0,1,0,0,0,1,0,0,0,0
5105550,0,112500,3,0,26,2.0,1,0,0,0,2.0,2,0,0,1,0,0,0,0,1,0,0,1
5149799,0,126000,1,2,29,6.0,1,1,1,0,4.0,2,0,0,0,0,0,0,0,1,0,0,0
5036219,0,99000,1,5,43,2.0,1,0,0,0,5.0,2,0,0,1,0,0,0,0,1,0,0,1
5061246,0,112500,2,5,25,5.0,1,0,0,0,1.0,2,0,0,0,0,0,0,0,1,0,0,1
5135851,1,180000,1,5,44,17.0,1,0,1,0,4.0,3,0,0,1,0,0,0,0,1,0,0,0
5009663,0,225000,3,5,28,5.0,1,1,0,0,1.0,1,0,1,0,0,1,0,0,0,0,0,1
5146002,0,225000,1,5,28,1.0,1,0,0,1,8.0,1,0,1,0,0,1,0,1,1,0,0,1
5125203,0,202500,2,5,51,20.0,1,0,0,0,2.0,1,0,0,0,0,1,0,0,1,0,0,1
5148525,0,180000,1,5,64,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5148748,1,135000,2,5,31,2.0,1,0,1,0,1.0,3,0,0,0,0,0,0,1,1,0,0,0
5024582,2,315000,1,5,34,3.0,1,0,0,0,8.0,4,0,0,1,0,0,0,1,1,0,1,0
5105878,1,387000,3,5,42,2.0,1,0,0,0,1.0,3,0,0,1,0,0,0,0,0,0,0,0
5010874,0,45000,1,5,57,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5099948,0,185400,1,5,40,9.0,1,0,0,0,4.0,2,0,0,1,0,0,0,1,0,0,0,0
5096415,0,76500,1,5,46,0.0,1,1,0,0,1.0,2,0,0,1,0,0,0,0,0,0,0,1
5096609,1,225000,3,5,37,3.0,1,1,1,0,2.0,3,0,0,0,0,0,0,1,0,0,0,1
5148669,1,810000,2,4,49,9.0,1,0,0,0,14.0,3,0,1,0,0,0,0,1,1,0,0,0
5090027,0,126000,3,5,28,1.0,1,0,1,1,2.0,2,0,0,1,0,0,0,0,1,0,0,1
5132329,0,135000,1,5,62,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5125277,1,90000,1,5,45,10.0,1,0,0,1,5.0,3,0,0,1,0,0,0,0,1,0,0,1
5067006,1,157500,1,5,56,15.0,1,0,0,0,4.0,3,0,1,0,0,0,0,0,1,0,0,1
5022063,0,180000,3,5,55,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5126108,0,112500,1,5,56,36.0,1,1,0,0,2.0,1,0,0,0,0,1,0,0,1,0,1,0
5038723,1,270000,1,5,42,38.0,1,0,0,0,0.0,3,0,1,1,0,0,0,1,1,1,0,0
5054079,0,135000,1,5,47,15.0,1,0,1,0,1.0,2,0,0,1,0,0,0,0,0,0,0,1
5096483,0,103500,3,5,44,18.0,1,1,1,0,1.0,2,0,0,1,0,0,0,0,0,0,0,1
5025951,0,130500,1,5,37,15.0,1,0,0,0,2.0,2,0,0,1,0,0,0,0,1,0,0,1
5010995,0,90000,1,5,55,1.0,1,0,0,0,15.0,2,0,0,1,0,0,0,0,1,0,0,1
5117622,2,112500,3,5,40,0.0,1,0,0,0,10.0,4,0,1,1,0,0,0,1,0,0,0,1
5091826,0,157500,1,5,65,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5065723,1,202500,1,5,44,24.0,1,0,0,0,16.0,3,0,0,0,0,0,0,0,1,0,1,0
5044594,0,67500,1,5,61,38.0,1,0,1,0,0.0,1,0,1,0,1,0,0,0,1,1,0,0
5125425,1,189000,0,5,45,2.0,1,0,0,1,2.0,3,0,0,1,0,0,0,1,1,0,0,1
5135474,0,180000,1,5,54,21.0,1,0,0,0,18.0,2,0,0,1,0,0,0,0,1,0,0,1
5085865,0,135000,1,5,50,14.0,1,0,0,0,9.0,2,0,0,1,0,0,0,0,1,0,0,1
5113180,0,135000,3,5,48,2.0,1,0,0,0,2.0,2,0,1,0,0,0,0,1,1,0,0,0
5069466,0,166500,1,5,33,9.0,1,0,0,0,4.0,2,0,0,1,0,0,0,1,1,0,0,1
5025089,0,90000,1,5,60,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5009269,0,337500,3,0,28,5.0,1,1,1,0,8.0,2,0,1,1,0,0,0,1,0,0,1,0
5010226,1,90000,1,5,48,22.0,1,0,0,0,15.0,3,0,0,1,0,0,0,1,1,0,1,0
5021790,2,157500,1,5,41,19.0,1,0,0,0,7.0,4,0,0,1,0,0,0,1,1,0,0,1
5143374,0,112500,1,5,66,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5036474,2,180000,3,5,43,7.0,1,0,0,0,8.0,4,0,1,1,0,0,0,1,0,0,0,0
5037202,1,112500,3,5,25,1.0,1,0,0,0,8.0,3,0,0,1,0,0,0,1,1,0,0,1
5092020,0,135000,1,5,36,2.0,1,1,1,0,2.0,2,0,0,1,0,0,0,0,1,0,0,1
5142849,0,135000,1,5,39,5.0,1,0,1,0,1.0,2,0,0,1,0,0,0,0,0,0,0,1
5069141,0,135000,3,0,42,1.0,1,0,0,1,2.0,2,0,0,1,0,0,0,0,0,0,0,0
5035431,0,117450,1,5,39,3.0,1,0,0,0,10.0,1,0,1,0,0,1,0,1,1,0,0,1
5090464,0,126000,1,5,46,16.0,1,1,0,0,8.0,2,0,0,1,0,0,0,0,0,0,0,0
5149296,0,247500,3,5,40,5.0,1,0,1,1,1.0,2,0,0,1,0,0,0,1,1,0,0,0
5023914,2,184500,1,5,27,5.0,1,1,1,0,5.0,4,0,0,1,0,0,0,0,1,0,0,1
5079004,0,165600,1,5,59,38.0,1,0,1,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5112736,0,315000,3,5,50,8.0,1,0,0,0,10.0,2,0,1,1,0,0,0,1,1,0,0,1
5023147,0,112500,1,5,58,38.0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0
5050619,0,112500,1,5,27,5.0,1,0,1,0,1.0,2,0,1,0,0,0,0,1,0,0,0,1
5052606,0,202500,1,1,51,4.0,1,0,0,0,1.0,1,0,1,0,0,1,0,0,1,0,0,0
5036870,0,72000,1,5,60,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5021551,0,202500,1,5,57,4.0,1,0,0,0,15.0,2,0,0,1,0,0,0,0,1,0,0,0
5067242,0,391500,1,5,47,20.0,1,0,0,0,2.0,2,0,0,1,0,0,0,1,1,0,0,1
5068807,1,112500,3,5,32,1.0,1,0,0,1,6.0,3,0,1,1,0,0,0,1,1,0,0,1
5024666,0,157500,1,5,40,13.0,1,1,1,0,4.0,2,0,0,1,0,0,0,0,1,0,0,1
5089497,1,112500,1,5,55,4.0,1,0,0,0,1.0,2,0,0,0,0,0,1,0,0,0,0,1
5045623,1,270000,1,5,39,7.0,1,0,0,0,15.0,3,0,0,1,0,0,0,0,1,0,1,0
5091822,0,270000,1,5,40,16.0,1,0,0,0,4.0,1,0,1,0,0,1,0,0,1,0,0,0
5114227,2,247500,1,5,50,16.0,1,1,0,0,4.0,4,0,1,1,0,0,0,1,0,0,0,1
5067259,0,360000,1,5,57,38.0,1,0,0,1,0.0,2,0,1,1,0,0,0,1,1,1,0,0
5068320,0,189000,3,5,62,38.0,1,0,0,0,0.0,1,0,0,0,1,0,0,0,1,1,0,0
5116621,1,157500,1,5,38,9.0,1,0,0,0,4.0,3,0,0,1,0,0,0,1,1,0,1,0
5091925,0,405000,2,5,51,11.0,1,0,1,0,1.0,2,0,0,1,0,0,0,1,1,0,0,0
5041758,0,157500,3,5,41,10.0,1,0,1,0,8.0,2,0,0,1,0,0,0,0,1,0,1,0
5025936,0,130500,1,5,37,15.0,1,0,0,0,2.0,2,0,0,1,0,0,0,0,1,0,0,1
5041540,1,135000,1,5,53,38.0,1,0,0,0,0.0,3,0,0,0,0,0,0,0,1,1,0,0
5061145,0,90000,1,5,59,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,1,1,1,0,0
5033608,0,67500,1,5,52,0.0,1,0,0,0,4.0,2,0,0,0,0,0,0,0,0,0,0,0
5146456,0,135000,1,5,42,5.0,1,0,0,0,13.0,2,0,0,1,0,0,0,0,1,0,0,0
5091369,0,247500,1,5,42,3.0,1,1,1,0,10.0,2,0,1,1,0,0,0,1,1,0,0,1
5142547,0,157500,3,5,44,3.0,1,0,0,0,16.0,1,0,0,0,0,1,0,1,1,0,0,0
5091708,0,135000,3,5,34,11.0,1,0,0,0,8.0,2,0,0,1,0,0,0,1,1,0,0,1
5022136,0,126000,1,5,57,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5088181,0,180000,2,5,54,5.0,1,1,1,0,2.0,1,0,0,0,0,0,1,0,0,0,0,1
5104981,0,112500,1,2,59,38.0,1,0,0,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0
5093248,0,247500,3,5,33,8.0,1,0,0,0,5.0,2,0,0,1,0,0,0,0,1,0,0,0
5145970,0,112500,1,5,63,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5112738,0,315000,3,5,50,8.0,1,0,0,0,10.0,2,0,1,1,0,0,0,1,1,0,0,1
5143219,0,67500,0,5,61,38.0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,0,0
5069007,0,337500,3,0,29,3.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5113801,1,337500,1,5,35,9.0,1,0,0,1,2.0,3,0,0,1,0,0,0,0,1,0,0,1
5054625,0,112500,1,5,60,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5054733,1,157500,3,5,30,4.0,1,0,0,0,7.0,3,0,0,1,0,0,0,0,0,0,0,0
5050482,0,292500,1,5,51,29.0,1,0,0,0,4.0,2,0,0,0,0,0,0,0,0,0,0,0
5142691,2,135000,1,5,38,18.0,1,1,1,0,2.0,4,0,1,1,0,0,0,1,0,0,1,0
5067696,0,450000,3,5,52,12.0,1,0,1,0,8.0,2,0,1,1,0,0,0,1,1,0,0,1
5105577,0,180000,1,2,33,1.0,1,1,1,0,5.0,2,0,0,1,0,0,0,0,0,0,0,1
5033714,1,135000,1,5,38,8.0,1,1,1,0,14.0,3,0,1,1,0,0,0,0,1,0,0,1
5062016,0,180000,1,5,31,7.0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0
5045798,0,202500,3,5,25,0.0,1,0,0,0,6.0,2,0,0,1,0,0,0,1,0,0,0,1
5066915,0,180000,3,0,30,4.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5088853,0,112500,3,5,31,6.0,1,0,0,1,6.0,2,0,0,1,0,0,0,1,1,0,0,1
5037169,0,135000,1,5,67,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,1,1,1,0,0
5142752,0,81000,1,5,49,1.0,1,1,1,0,16.0,1,0,0,0,0,1,0,0,0,0,0,1
5116056,0,135000,1,5,49,29.0,1,0,0,0,6.0,2,0,0,1,0,0,0,0,0,0,0,1
5143025,0,270000,1,0,32,2.0,1,1,1,0,4.0,2,0,1,1,0,0,0,0,0,0,0,1
5091549,0,247500,1,5,34,8.0,1,0,1,0,4.0,2,0,0,1,0,0,0,0,1,0,0,0
5061161,3,202500,1,5,36,10.0,1,0,1,0,1.0,5,0,1,1,0,0,0,1,1,0,0,1
5142248,0,225000,1,5,54,6.0,1,0,0,0,16.0,2,0,0,1,0,0,0,0,1,0,1,0
5068262,2,157500,3,5,35,15.0,1,0,0,0,15.0,4,0,0,1,0,0,0,0,0,0,1,0
5090415,0,216000,1,5,54,27.0,1,1,1,0,1.0,1,0,0,0,0,1,0,1,0,0,0,1
5100010,0,202500,1,5,36,3.0,1,1,1,0,4.0,2,0,1,1,0,0,0,1,0,0,0,1
5068843,0,135000,1,5,62,12.0,1,1,1,0,18.0,1,0,0,0,0,1,0,0,1,0,0,1
5114166,1,247500,3,5,25,1.0,1,1,0,1,1.0,3,0,1,1,0,0,0,1,0,0,0,1
5105715,0,180000,1,5,38,8.0,1,0,0,0,4.0,2,0,0,1,0,0,0,0,1,0,0,1
5105842,0,67500,1,5,63,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,1,1,1,0,0
5145964,2,130500,1,5,42,10.0,1,0,0,0,5.0,4,0,0,1,0,0,0,0,0,0,0,1
5089658,0,99000,1,5,45,1.0,1,1,0,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0
5068233,1,112500,1,5,38,1.0,1,0,0,0,4.0,3,0,1,1,0,0,0,0,1,0,1,0
5113259,0,247500,1,0,32,1.0,1,0,0,0,5.0,1,0,0,0,0,1,0,1,1,0,0,1
5052622,1,180000,1,5,44,5.0,1,0,1,0,7.0,3,0,1,1,0,0,0,1,1,0,0,0
5137151,0,225000,1,5,56,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5095423,0,405000,3,5,32,5.0,1,1,0,1,1.0,2,0,1,1,0,0,0,1,1,0,0,1
5058408,0,247500,3,5,35,7.0,1,0,0,0,8.0,2,0,1,1,0,0,0,1,1,0,0,1
5068324,0,171000,3,5,50,11.0,1,0,0,0,7.0,2,0,0,1,0,0,0,0,1,0,0,1
5022156,2,180000,3,5,32,8.0,1,0,1,1,1.0,4,0,0,1,0,0,0,1,1,0,0,0
5137365,0,337500,1,5,40,3.0,1,0,1,0,10.0,2,0,1,1,0,0,0,1,0,0,0,1
5068811,0,315000,1,5,40,7.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,1,0,0,0
5068238,0,247500,1,5,31,7.0,1,1,1,0,4.0,2,0,0,1,0,0,0,0,1,0,0,1
5046495,0,180000,1,5,59,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5023491,0,83250,1,5,56,17.0,1,1,1,1,1.0,2,0,1,1,0,0,0,1,1,0,0,1
5125510,1,202500,1,5,41,0.0,1,0,1,0,14.0,3,0,1,1,0,0,0,0,1,0,0,0
5113401,0,450000,3,5,30,2.0,1,0,0,1,5.0,1,0,1,0,0,1,0,1,1,0,0,0
5010202,0,135000,0,0,27,5.0,1,0,0,1,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5143175,0,225000,1,5,48,7.0,1,0,0,0,8.0,1,0,1,0,0,1,0,1,0,0,0,0
5041739,1,157500,1,5,34,1.0,1,0,0,0,5.0,3,0,1,1,0,0,0,0,1,0,0,1
5048217,1,270000,1,5,34,2.0,1,0,0,0,4.0,3,0,1,1,0,0,0,1,1,0,0,0
5091382,2,216000,3,5,35,13.0,1,0,0,0,2.0,4,0,0,1,0,0,0,1,1,0,0,1
5143314,0,114750,1,5,58,38.0,1,0,0,0,0.0,1,0,1,0,1,0,0,0,1,1,0,0
5009918,2,99000,3,5,35,1.0,1,0,1,0,6.0,4,0,0,1,0,0,0,0,1,0,0,0
5024238,0,47250,1,2,59,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5114427,0,49500,1,5,65,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5091406,0,135000,1,5,48,5.0,1,1,0,0,4.0,1,0,0,0,0,1,0,0,1,0,0,1
5023816,1,225000,3,5,47,2.0,1,1,1,0,8.0,3,0,0,1,0,0,0,1,1,0,0,0
5126562,0,450000,3,5,30,9.0,1,0,0,0,5.0,2,0,0,1,0,0,0,0,0,0,0,1
5054775,0,225000,1,5,59,4.0,1,0,0,0,4.0,2,0,1,1,0,0,0,0,1,0,0,1
5091171,0,90000,1,5,66,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,0,1,1,0,0
5062011,0,180000,1,5,31,7.0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0
5062407,0,103500,1,5,66,38.0,1,0,1,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5094926,0,135000,1,5,33,4.0,1,1,0,0,2.0,2,0,0,1,0,0,0,1,1,0,0,0
5067312,0,225000,1,5,63,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,1,1,1,0,0
5125462,1,112500,1,5,50,14.0,1,0,0,0,4.0,3,0,1,1,0,0,0,0,1,0,0,1
5114240,0,270000,1,5,46,2.0,1,1,0,0,8.0,2,0,0,1,0,0,0,0,0,0,0,1
5068367,1,270000,1,5,39,9.0,1,0,0,0,4.0,3,0,0,1,0,0,0,1,1,0,0,1
5051120,0,202500,3,5,35,14.0,1,0,0,0,2.0,2,0,1,1,0,0,0,0,0,0,1,0
5114348,0,180000,1,2,27,8.0,1,1,0,0,1.0,2,0,1,1,0,0,0,1,0,0,0,0
5067506,0,180000,0,5,36,6.0,1,0,0,0,8.0,2,0,1,0,0,0,0,0,1,0,0,1
5118441,1,108000,3,5,44,1.0,1,1,0,0,5.0,3,0,0,1,0,0,0,1,0,0,0,0
5054343,0,225000,1,5,57,3.0,1,0,1,0,5.0,2,0,0,1,0,0,0,1,0,0,0,1
5009000,0,157500,1,5,27,2.0,1,0,0,0,10.0,2,0,1,1,0,0,0,1,1,0,0,1
5090302,0,405000,1,5,48,13.0,1,0,0,1,5.0,2,0,0,1,0,0,0,0,1,0,0,0
5067299,0,225000,1,5,25,3.0,1,0,0,1,4.0,1,0,1,0,0,1,0,0,1,0,0,0
5010344,0,216000,1,5,63,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5011032,1,135000,4,5,48,21.0,1,0,1,0,1.0,3,0,0,0,0,0,0,0,1,0,0,1
5038582,0,112500,1,5,67,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5067729,1,135000,2,5,28,7.0,1,1,1,0,8.0,3,0,0,1,0,0,0,0,1,0,0,0
5067638,0,157500,1,5,63,38.0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,0,0
